,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o
3107,0,3,3,1,0,1,1,0,0,5,0,1,0,4,1,1,3,20,1,8,0.07
3108,0,2,3,0,0,0,1,0,5,1,1,0,0,4,4,0,1,13,1,3,0.55
3109,1,3,7,1,0,1,0,0,5,4,1,1,1,4,1,0,4,4,0,6,0.64
3110,1,1,4,1,0,1,0,0,3,4,0,1,1,2,2,1,2,21,0,9,0.19
3111,1,4,5,0,0,0,0,0,1,2,2,0,0,2,3,1,5,9,1,4,0.2
3112,0,4,3,1,0,0,1,0,1,5,1,1,1,2,4,1,1,17,1,7,0.2
3113,0,3,4,0,1,0,1,0,5,5,0,1,1,4,2,1,4,5,0,7,0.21
3114,0,2,2,0,0,1,1,0,5,1,1,0,1,3,3,1,5,25,1,6,0.43
3115,1,4,6,0,1,0,1,0,4,1,1,0,1,3,4,1,3,5,1,7,0.62
3116,0,2,6,0,0,0,1,1,0,4,2,1,1,1,2,1,3,28,1,7,0.22
3117,0,1,4,0,0,0,0,1,0,3,0,0,1,3,2,0,3,18,0,6,0.24
3118,0,2,3,1,1,1,0,0,3,2,2,1,1,1,4,1,5,14,0,8,0.35
3119,0,1,6,0,1,0,1,0,4,2,2,1,1,4,4,0,1,8,1,6,0.91
3120,1,4,5,0,1,0,0,0,2,2,0,1,1,3,1,1,2,10,1,8,0.77
3121,0,2,1,0,0,0,1,0,2,3,1,1,1,1,4,1,1,28,1,7,0.73
3122,0,1,4,1,0,0,1,0,1,2,2,1,1,1,2,1,4,21,1,6,0.13
3123,1,4,6,0,1,0,0,0,5,2,2,0,1,4,3,0,2,26,0,3,0.71
3124,0,4,6,0,0,1,0,0,1,5,0,0,0,2,3,1,2,5,0,4,0.15
3125,1,2,3,0,0,0,1,0,3,0,0,0,1,1,3,1,1,31,0,7,0.03
3126,1,4,5,0,0,0,0,1,4,1,0,1,1,1,1,1,2,26,1,7,0.82
3127,0,3,3,0,0,0,1,0,0,1,2,0,1,3,1,1,5,11,1,6,0.11
3128,0,3,6,0,0,0,1,0,0,2,1,1,1,3,4,1,3,13,1,8,0.34
3129,1,4,3,1,0,0,1,0,3,1,0,0,1,1,1,1,3,23,1,6,0.81
3130,0,1,5,0,0,0,1,0,2,1,1,0,1,1,2,1,1,30,1,5,0.12
3131,0,2,4,1,0,0,1,0,0,1,2,1,0,1,2,1,3,19,1,6,0.94
3132,0,2,3,0,0,1,1,0,2,1,2,1,1,4,1,1,5,27,1,6,0.84
3133,0,2,4,0,0,0,1,0,5,3,2,0,1,2,2,0,4,1,0,4,0.64
3134,0,2,7,0,0,1,0,0,2,0,0,0,1,1,2,1,2,18,0,6,0.43
3135,0,1,1,0,1,0,1,0,5,3,2,0,1,3,1,1,4,13,1,7,0.74
3136,0,4,7,0,1,0,0,0,1,0,2,0,1,3,2,1,2,5,0,5,0.16
3137,0,4,1,0,0,1,1,0,0,0,1,1,1,4,2,1,1,27,1,8,0.72
3138,0,2,7,1,0,0,1,1,1,4,1,1,1,1,4,1,5,32,0,8,0.85
3139,0,2,4,0,1,0,0,0,3,3,1,0,0,2,4,1,2,30,1,5,0.22
3140,0,2,6,1,0,0,1,0,1,3,1,0,0,4,4,1,4,15,1,5,0.17
3141,0,2,5,0,0,0,1,0,3,3,0,0,1,1,1,1,1,16,0,6,0.71
3142,0,2,5,0,0,0,1,0,2,5,2,1,1,1,2,1,2,27,0,6,0.88
3143,0,2,1,0,0,0,0,1,4,0,0,0,0,4,2,1,4,3,0,6,0.43
3144,0,1,1,1,0,0,1,0,0,4,1,0,1,2,3,1,1,28,1,8,0.9
3145,1,4,7,0,0,1,0,0,5,5,2,0,1,4,2,0,5,18,1,3,0.49
3146,0,2,1,0,1,1,1,0,2,4,0,0,1,4,1,1,5,9,0,8,0.96
3147,0,4,1,0,1,0,0,0,0,5,2,1,1,3,2,0,1,10,0,6,0.28
3148,0,4,5,0,0,1,1,0,2,3,0,1,1,3,1,1,3,31,1,8,0.21
3149,1,4,5,0,0,1,0,0,0,0,0,1,0,2,4,1,2,32,1,10,0.62
3150,0,2,2,0,0,0,1,1,1,1,2,0,1,2,3,1,2,22,1,6,0.37
3151,0,1,2,1,0,0,1,0,1,1,2,1,1,4,2,1,5,25,0,6,0.34
3152,0,4,5,0,0,0,1,0,5,0,1,1,1,2,1,1,3,33,0,7,0.83
3153,0,1,4,0,0,0,1,0,0,2,1,1,0,1,1,1,3,19,0,5,0.42
3154,0,4,2,0,0,1,1,0,5,5,0,1,1,3,2,1,5,32,1,7,0.5
3155,0,4,3,0,0,0,0,0,3,2,1,1,1,4,3,1,1,23,1,3,0.14
3156,0,2,3,0,0,0,1,1,0,0,1,1,1,4,1,1,1,16,0,8,0.11
3157,0,3,6,1,1,0,1,0,5,5,1,1,1,2,4,1,1,3,0,9,0.71
3158,0,2,6,0,0,0,1,0,0,1,1,1,1,2,1,1,3,3,1,7,0.78
3159,1,3,2,0,0,0,1,0,2,3,2,1,0,4,4,1,4,20,0,6,0.47
3160,0,1,7,0,0,1,1,0,5,4,1,0,1,2,2,1,2,30,0,6,0.17
3161,0,3,4,0,0,1,1,0,2,1,2,0,1,3,1,1,3,24,0,6,0.83
3162,0,4,3,1,0,0,1,0,4,1,0,1,1,2,1,1,4,12,1,7,0.39
3163,0,3,5,0,0,0,0,0,5,0,0,0,0,2,4,1,3,24,1,7,0.55
3164,0,2,4,0,0,0,0,0,2,5,1,1,0,2,2,0,1,5,0,3,0.0
3165,1,3,7,0,1,0,1,0,1,0,0,1,1,4,2,0,5,11,1,8,0.56
3166,0,2,7,0,0,1,1,1,0,1,0,1,0,3,3,1,1,10,1,9,0.31
3167,0,2,2,0,0,1,1,0,0,1,2,0,1,4,4,0,2,27,0,6,0.48
3168,0,4,3,0,0,0,1,0,0,1,0,0,1,3,1,0,3,8,1,5,0.59
3169,0,4,6,0,1,0,1,0,4,4,2,0,1,4,2,1,5,7,1,4,0.09
3170,0,1,1,0,0,0,1,0,5,2,1,1,1,3,4,1,5,10,1,8,0.34
3171,0,2,5,1,0,1,1,0,3,5,0,0,0,2,3,0,5,27,1,7,0.76
3172,0,3,7,0,0,0,1,1,3,1,0,1,1,2,1,0,1,15,0,7,0.15
3173,0,4,5,0,0,1,1,0,4,3,2,0,1,4,3,1,1,33,1,5,0.58
3174,0,3,7,0,1,1,0,0,4,4,0,0,1,3,3,1,1,12,1,7,0.53
3175,0,1,5,1,0,0,1,0,0,5,2,0,1,3,3,1,1,4,1,8,0.28
3176,0,4,2,0,1,0,1,1,3,3,0,0,0,4,2,1,1,5,0,5,0.37
3177,0,2,7,0,0,0,0,0,4,4,2,0,1,3,4,1,2,8,1,5,0.94
3178,0,3,7,0,0,0,0,0,5,1,1,1,1,2,1,1,1,29,1,5,0.92
3179,0,3,7,0,0,0,0,0,0,5,2,1,1,2,2,1,2,25,1,6,0.29
3180,0,2,3,0,0,1,1,0,3,1,0,1,1,4,2,1,5,12,1,7,0.14
3181,0,2,7,0,0,0,1,0,5,0,1,0,1,1,3,1,3,2,0,5,0.5
3182,1,2,7,1,1,0,0,0,2,1,2,0,1,1,3,1,1,13,1,6,0.5
3183,1,4,3,0,0,0,0,0,5,3,0,0,1,4,1,0,4,22,0,3,0.36
3184,0,2,4,0,0,0,1,0,5,3,1,0,1,1,1,1,5,27,0,4,0.32
3185,0,3,3,0,0,1,1,0,2,4,2,1,1,2,3,1,4,10,0,7,0.53
3186,0,2,2,0,1,0,0,0,0,0,2,1,0,4,4,1,5,25,1,7,0.65
3187,0,3,3,0,0,1,1,0,4,5,1,0,1,1,2,1,4,6,1,5,0.82
3188,1,3,6,1,0,1,1,0,1,5,0,1,1,3,1,1,4,19,0,10,0.53
3189,0,1,2,0,0,0,1,0,3,5,0,0,1,1,2,0,4,28,0,4,0.44
3190,0,3,7,0,0,0,1,0,5,2,1,1,1,2,2,1,1,15,0,6,0.47
3191,0,2,1,0,0,0,1,0,4,4,0,1,1,4,3,1,2,33,1,7,0.77
3192,0,1,7,1,0,0,0,0,4,3,1,1,1,4,2,1,4,16,0,5,0.58
3193,0,1,7,0,0,0,0,0,4,4,0,0,0,4,2,0,1,1,1,2,0.17
3194,0,2,7,0,0,0,0,0,1,4,2,1,1,2,1,1,3,25,0,5,0.24
3195,0,1,2,0,0,0,1,0,0,5,1,0,1,4,1,0,5,31,1,4,0.22
3196,0,4,1,0,0,0,1,0,3,3,0,0,0,1,3,0,2,29,0,3,0.86
3197,0,4,1,1,0,0,1,0,3,5,0,0,0,1,4,1,2,32,0,6,0.45
3198,0,2,4,0,0,0,0,0,0,3,2,1,1,1,1,1,4,11,1,5,0.47
3199,1,3,5,0,0,0,1,0,4,3,0,0,1,4,3,1,4,23,1,7,0.74
3200,0,2,7,0,0,0,1,0,2,2,2,0,0,1,2,1,1,4,0,3,0.59
3201,0,3,2,1,0,0,1,0,5,4,0,1,1,3,4,1,5,20,1,9,0.46
3202,0,2,7,0,0,0,1,0,0,2,0,1,0,2,3,1,2,3,0,7,0.94
3203,0,3,4,1,0,0,0,0,2,3,0,1,1,2,1,1,5,1,0,7,0.65
3204,0,3,6,0,0,0,0,0,3,2,2,0,1,4,1,1,3,32,1,3,0.22
3205,0,1,1,0,0,0,1,0,0,2,1,0,1,2,4,0,2,30,1,7,0.24
3206,0,2,2,0,0,0,0,0,4,0,0,1,0,4,2,1,1,2,0,5,0.52
3207,1,1,4,0,1,0,0,1,3,0,1,1,1,2,2,1,1,14,1,9,0.36
3208,1,3,6,0,0,0,0,0,0,2,2,1,1,1,2,1,4,16,0,6,0.51
3209,0,1,5,0,0,1,1,0,1,1,2,1,1,1,2,0,2,25,0,6,0.74
3210,0,1,2,0,0,0,1,0,5,1,0,1,0,2,4,0,2,16,1,6,0.98
3211,0,2,7,0,0,0,1,1,4,2,2,0,1,3,4,1,4,16,1,7,0.0
3212,0,2,1,0,0,0,1,0,2,2,2,1,1,4,2,1,2,3,0,6,0.58
3213,0,1,4,1,0,1,1,0,1,4,1,1,1,2,3,1,2,7,0,8,0.84
3214,0,2,2,0,0,0,1,0,0,2,0,1,1,4,1,1,1,9,1,7,0.43
3215,0,2,4,1,0,0,1,0,4,3,2,1,1,2,4,1,1,7,0,8,0.76
3216,0,4,7,1,0,0,0,0,0,0,1,1,1,4,4,0,1,30,0,6,0.68
3217,0,4,7,0,0,0,1,0,5,1,2,0,1,3,4,1,4,18,1,5,0.89
3218,1,2,1,1,0,0,1,0,1,5,1,0,1,3,4,0,2,27,0,8,0.36
3219,0,2,1,0,0,0,1,1,2,1,2,1,1,4,2,1,5,12,1,7,0.53
3220,0,4,7,0,0,0,0,0,1,5,1,0,1,3,4,1,1,8,0,4,0.25
3221,0,1,3,0,1,0,1,0,3,5,0,0,1,2,4,1,3,31,0,8,0.55
3222,1,1,5,0,1,0,1,1,4,2,2,1,0,2,4,0,2,22,0,9,0.56
3223,0,1,4,0,0,0,0,1,0,2,0,1,1,4,3,1,3,27,1,7,0.8
3224,1,3,1,0,0,0,1,0,4,4,2,0,1,1,3,1,2,28,0,6,0.26
3225,0,1,2,0,0,0,1,0,3,0,0,0,1,4,1,1,4,7,0,6,0.84
3226,0,3,2,0,0,0,0,0,1,2,0,0,0,3,1,1,1,15,1,4,0.18
3227,1,2,2,0,0,0,0,0,2,5,0,0,1,4,4,1,5,27,0,6,0.37
3228,0,1,7,0,1,1,1,0,5,0,0,0,0,2,2,0,4,17,1,7,0.96
3229,1,2,4,1,0,0,1,0,4,3,0,0,1,4,4,1,4,16,0,8,0.7
3230,0,3,2,0,0,0,1,1,4,4,0,1,1,1,4,1,1,16,1,8,0.73
3231,0,3,7,1,0,0,0,0,5,4,0,0,1,4,2,1,2,10,0,5,0.36
3232,0,3,2,0,0,0,0,0,5,4,2,0,0,3,4,0,2,14,1,3,0.23
3233,0,4,2,0,0,0,0,1,2,5,2,1,1,4,2,1,4,30,1,4,0.78
3234,0,1,7,0,1,1,1,0,4,0,0,1,1,2,3,1,3,29,1,10,0.53
3235,0,2,6,0,0,0,0,1,0,1,1,1,0,4,3,1,5,15,0,5,0.49
3236,0,1,5,0,0,0,1,0,1,1,0,0,1,2,2,0,5,13,0,6,0.51
3237,0,3,1,0,0,0,0,0,3,2,0,0,0,3,4,1,5,2,0,6,0.4
3238,0,4,1,1,0,0,0,0,4,0,2,0,1,3,4,1,2,26,0,7,0.05
3239,0,3,2,0,0,1,1,0,2,5,1,0,1,4,3,1,1,14,1,5,0.78
3240,0,4,5,0,0,0,0,0,2,4,1,0,1,3,4,1,2,25,0,5,0.48
3241,1,4,5,0,1,0,1,0,4,0,2,1,0,2,1,1,4,4,0,8,0.0
3242,0,4,2,0,0,0,0,0,0,4,2,0,1,2,3,0,3,26,1,3,0.19
3243,0,3,5,0,0,0,1,0,3,4,2,0,1,1,1,1,2,33,0,5,0.5
3244,0,1,1,0,0,1,0,0,4,5,1,0,1,3,3,1,5,18,1,6,0.31
3245,1,3,7,0,0,0,1,0,0,1,1,1,1,1,3,1,2,15,0,7,0.55
3246,0,4,4,0,1,0,1,1,5,4,2,1,1,2,4,1,1,22,0,8,0.17
3247,1,2,6,0,0,0,1,0,2,2,2,1,1,4,1,1,3,20,0,6,0.82
3248,0,3,6,0,0,0,1,0,3,4,1,0,1,4,3,1,4,1,1,4,0.54
3249,1,1,7,0,0,0,1,0,0,1,1,0,0,2,2,1,5,2,1,6,0.33
3250,1,1,1,0,0,1,1,0,3,1,0,1,1,2,3,1,3,8,0,10,0.91
3251,1,2,4,1,0,0,0,0,1,2,2,1,0,2,3,0,4,19,0,5,0.28
3252,0,3,7,0,0,0,1,0,5,1,2,0,0,4,3,1,3,9,1,3,0.9
3253,1,1,1,0,0,1,1,0,4,4,0,0,1,2,1,0,5,14,0,8,0.76
3254,0,4,2,0,0,0,0,0,0,4,2,0,1,1,3,1,3,29,0,3,0.57
3255,1,2,7,0,0,0,0,0,2,1,1,0,0,1,4,1,5,31,1,4,0.52
3256,0,3,3,0,1,0,0,0,1,5,1,0,1,3,3,1,3,19,0,5,0.8
3257,0,3,2,0,0,1,1,0,1,2,2,0,1,2,1,0,4,1,0,5,0.18
3258,0,1,1,0,0,1,0,0,3,3,0,0,1,3,1,1,5,6,0,7,0.56
3259,1,2,1,0,0,0,0,0,4,4,2,0,1,3,2,1,4,30,1,6,0.53
3260,1,3,3,0,0,0,1,0,4,1,2,0,1,1,2,1,1,17,0,5,0.95
3261,0,3,7,0,0,1,1,0,2,0,2,1,1,4,1,1,5,5,0,7,0.72
3262,0,1,6,0,0,0,1,0,5,5,0,1,1,1,4,1,1,28,0,7,0.18
3263,0,1,2,0,0,1,1,0,4,2,1,1,0,1,3,1,5,14,1,5,0.75
3264,0,4,6,0,0,0,0,0,2,4,0,0,1,3,2,0,5,28,0,3,0.83
3265,0,1,1,0,0,0,1,0,3,5,0,0,0,4,1,1,4,12,1,5,0.37
3266,0,4,6,0,1,1,1,0,2,5,1,1,0,4,1,1,1,16,1,5,0.49
3267,0,4,4,0,0,1,0,0,0,5,1,0,1,4,2,0,4,20,0,3,0.39
3268,1,2,1,1,1,0,1,0,5,4,1,1,1,3,3,1,3,29,0,10,0.53
3269,0,1,5,0,0,0,1,0,1,2,0,0,1,3,4,0,5,3,1,7,0.31
3270,0,1,2,0,0,0,1,1,4,0,1,1,1,1,3,1,5,10,0,7,0.52
3271,0,1,4,0,0,1,1,0,5,1,1,1,1,1,2,1,3,7,0,6,0.77
3272,0,1,5,0,0,0,0,0,3,2,0,0,1,1,4,1,5,28,1,6,0.49
3273,0,2,6,0,0,0,1,0,4,2,0,0,1,1,4,1,3,13,0,6,0.63
3274,0,3,5,0,0,0,1,0,4,5,1,0,1,2,2,1,4,20,1,6,0.06
3275,0,1,2,1,0,0,1,0,5,3,0,0,1,2,3,0,2,9,0,6,0.65
3276,0,1,1,0,0,0,1,0,2,4,1,1,0,1,4,1,1,28,1,6,0.56
3277,0,4,7,0,0,0,0,0,2,3,2,0,1,3,4,0,1,26,0,3,0.95
3278,0,4,1,1,0,0,0,1,0,3,2,1,1,1,1,1,3,26,1,7,0.21
3279,1,2,6,0,0,0,0,0,1,0,1,0,1,4,3,1,3,31,0,5,0.5
3280,0,2,6,0,0,0,1,0,3,0,2,0,1,2,2,1,3,29,1,6,0.53
3281,0,1,5,0,1,0,0,1,5,2,0,0,1,1,1,1,2,24,1,7,0.89
3282,1,4,4,0,1,0,0,0,5,4,2,1,1,1,2,0,1,6,0,4,0.6
3283,0,4,4,1,0,1,1,0,5,2,2,0,0,2,4,1,4,32,0,6,0.25
3284,0,1,6,0,0,0,1,0,0,2,2,1,1,4,3,1,4,25,0,6,0.69
3285,0,3,6,0,0,1,1,0,4,5,1,1,1,3,2,1,1,20,0,7,0.22
3286,0,4,6,1,1,1,1,0,0,5,1,1,1,4,1,1,2,4,0,8,0.1
3287,1,4,6,0,0,0,1,0,2,4,2,0,0,4,3,1,1,24,0,3,0.39
3288,0,2,2,1,0,0,1,0,1,1,2,0,0,3,1,1,2,13,1,5,0.59
3289,0,3,7,0,0,0,1,1,3,3,0,1,0,1,4,1,5,25,1,7,0.47
3290,0,1,1,0,0,1,1,0,3,1,2,1,1,4,1,1,2,21,0,7,0.61
3291,0,4,1,0,0,0,1,1,0,3,2,0,1,3,2,1,3,32,0,7,0.78
3292,0,4,5,0,0,0,1,1,4,4,0,0,1,4,4,1,3,15,1,7,0.92
3293,0,1,4,0,0,0,1,0,0,2,0,1,1,4,3,0,2,17,0,6,0.6
3294,0,4,6,0,0,0,1,0,3,1,1,0,1,2,2,1,2,31,1,4,0.27
3295,1,2,3,0,0,0,1,0,0,3,2,1,1,2,2,1,1,2,0,8,0.59
3296,0,4,2,1,0,0,1,0,0,1,0,0,1,2,2,1,2,18,1,7,0.17
3297,0,2,3,0,1,1,1,0,0,4,0,1,1,3,2,1,5,7,1,10,0.76
3298,0,2,1,0,0,0,1,0,0,2,0,1,0,4,2,1,4,31,1,7,0.65
3299,0,4,3,0,0,0,0,0,5,4,2,1,1,3,4,1,4,20,1,5,0.21
3300,0,3,6,0,1,0,1,0,5,1,2,0,1,4,1,1,1,19,0,5,0.53
3301,0,3,1,0,0,0,1,0,2,5,1,1,1,1,1,1,2,26,0,6,0.78
3302,0,1,4,0,0,1,1,0,5,3,1,1,1,1,4,1,2,13,1,7,0.98
3303,0,1,1,0,1,0,1,0,0,1,0,0,1,1,2,1,1,1,1,8,0.41
3304,0,2,3,0,1,0,0,0,4,5,0,0,1,1,2,0,2,13,1,4,0.79
3305,0,3,5,0,0,0,1,0,3,4,2,0,1,2,1,1,1,12,0,6,0.06
3306,0,1,3,0,0,0,0,0,1,1,1,0,1,4,2,1,3,8,0,3,0.23
3307,1,4,2,0,0,0,0,1,1,2,0,0,1,4,3,1,5,18,0,5,0.01
3308,0,2,1,0,0,0,0,0,5,2,0,1,1,2,2,0,4,21,0,6,0.57
3309,0,1,2,0,1,0,0,0,2,0,2,0,1,2,3,1,1,24,1,6,0.32
3310,0,3,7,0,0,0,1,0,5,1,1,0,1,2,2,1,5,17,1,5,0.46
3311,0,4,6,0,0,0,1,0,1,3,1,0,1,4,3,1,5,26,1,3,0.89
3312,0,1,6,1,1,0,1,0,1,3,1,0,1,1,2,0,4,9,1,5,0.88
3313,1,2,6,0,0,0,1,1,3,3,2,0,0,3,4,1,5,27,1,7,0.58
3314,0,4,3,1,1,1,0,0,2,5,1,1,0,4,2,1,2,26,0,5,0.14
3315,0,1,1,0,0,0,0,0,2,5,0,1,1,2,4,1,4,27,0,8,0.31
3316,0,3,5,0,0,0,0,0,0,1,1,1,0,1,1,0,1,15,1,4,0.2
3317,0,1,6,0,0,0,1,0,0,2,2,1,1,3,2,1,1,15,0,7,0.28
3318,0,4,6,0,1,0,1,1,3,2,1,0,0,4,1,1,3,13,1,4,0.71
3319,0,3,6,0,0,0,0,0,5,2,0,1,1,4,2,1,3,25,1,5,0.33
3320,0,1,3,1,0,1,1,0,5,0,0,1,1,1,2,1,4,4,1,9,0.93
3321,0,2,4,0,0,0,1,1,5,2,0,0,0,4,3,1,2,26,0,5,0.27
3322,0,4,2,0,0,0,0,0,4,0,1,1,1,4,3,0,2,27,1,3,0.62
3323,0,3,2,0,0,0,1,1,5,5,2,0,1,2,4,1,5,5,0,7,0.28
3324,0,3,5,1,0,0,1,1,1,3,2,0,1,3,1,1,1,12,1,8,0.0
3325,1,2,5,0,0,0,1,0,4,4,1,0,0,3,1,0,4,32,0,5,0.45
3326,0,2,1,0,0,0,1,0,5,0,2,1,0,3,1,1,3,2,1,7,0.31
3327,0,1,2,0,0,0,1,0,2,5,1,1,0,3,2,0,4,14,1,4,0.74
3328,0,1,6,0,0,0,1,1,0,4,2,0,1,1,3,1,5,3,0,6,0.86
3329,1,2,3,0,0,0,1,0,4,0,2,1,1,2,2,1,2,30,0,8,0.21
3330,0,1,4,0,0,0,1,1,0,4,0,0,1,3,1,1,4,2,1,8,0.59
3331,0,2,1,1,0,1,0,0,2,0,2,0,1,2,3,1,3,14,1,8,0.31
3332,1,3,6,0,1,1,1,0,4,1,0,0,0,2,4,0,2,21,0,8,0.3
3333,1,2,5,0,1,0,1,0,3,4,0,1,1,3,4,1,3,17,1,11,0.79
3334,0,1,7,1,0,0,1,0,2,4,2,1,1,4,4,1,3,1,1,7,0.85
3335,0,1,2,1,0,1,1,0,2,2,0,1,0,3,4,0,4,5,0,8,0.67
3336,1,1,5,0,0,0,1,0,3,3,1,1,1,2,3,1,2,31,1,8,0.43
3337,1,3,6,0,0,0,1,0,1,3,2,0,1,2,1,1,2,20,1,6,0.52
3338,0,2,2,1,0,0,0,0,4,5,0,0,1,4,1,1,5,18,0,5,0.7
3339,0,2,3,0,1,1,1,0,3,2,0,1,1,1,3,1,2,21,1,8,0.37
3340,0,2,4,0,0,1,0,0,2,3,0,1,0,4,3,1,3,4,0,5,0.95
3341,0,1,4,0,0,0,0,0,4,1,2,0,1,4,4,1,1,29,1,4,0.13
3342,0,4,5,0,1,0,1,0,2,4,2,0,1,1,4,0,5,1,0,5,0.38
3343,0,1,5,0,0,0,0,0,1,2,1,0,1,4,1,1,1,18,0,4,0.51
3344,0,2,6,0,0,1,1,0,2,0,2,0,1,1,4,0,3,31,1,6,0.83
3345,0,3,1,0,0,0,1,0,0,0,0,0,0,2,3,1,5,5,0,8,0.24
3346,0,4,6,0,0,0,0,0,1,2,0,1,1,1,2,1,3,29,0,4,0.61
3347,0,2,6,0,0,0,1,0,1,0,0,1,1,2,4,1,1,25,0,9,0.75
3348,0,1,2,0,0,0,1,0,1,1,0,0,0,1,1,0,2,18,1,3,0.86
3349,0,2,5,1,0,0,1,1,5,3,2,1,1,3,1,1,1,5,1,9,0.81
3350,1,2,7,0,0,1,0,1,5,4,2,1,0,2,4,1,4,1,0,8,0.1
3351,0,4,1,0,0,0,1,0,4,0,1,0,1,1,4,1,4,2,1,6,0.33
3352,0,2,5,0,1,1,1,0,4,3,2,0,1,2,1,1,1,8,1,8,0.93
3353,1,4,7,1,0,0,1,0,3,5,1,0,0,4,1,0,2,3,1,3,0.23
3354,1,1,2,0,0,0,1,0,2,5,1,1,1,2,2,1,3,4,0,7,0.75
3355,1,4,2,0,0,0,1,0,2,5,1,0,1,4,3,1,5,2,1,4,0.49
3356,1,2,7,0,1,0,0,0,4,0,1,0,1,3,1,1,2,26,0,7,0.97
3357,0,2,2,0,1,1,1,0,1,1,1,1,0,3,2,1,2,4,0,7,0.93
3358,0,2,3,1,0,0,1,0,5,3,1,1,1,3,3,1,3,11,0,7,0.86
3359,0,4,4,0,0,0,1,0,1,5,1,1,1,2,4,1,3,23,0,6,0.66
3360,0,3,7,0,0,0,1,0,5,5,1,1,1,1,2,1,3,26,1,5,0.11
3361,0,1,5,0,0,0,1,0,2,4,2,1,1,2,1,1,1,11,0,7,0.21
3362,0,4,3,1,0,0,0,0,1,0,2,0,1,2,2,1,5,13,0,5,0.24
3363,0,2,2,1,0,0,1,0,3,2,0,0,0,1,4,1,3,6,0,6,0.42
3364,0,1,3,0,0,1,0,0,1,1,2,1,1,2,1,1,2,13,1,6,0.44
3365,1,3,5,1,1,0,0,0,1,4,1,1,1,4,3,1,5,14,0,8,0.62
3366,0,2,3,0,0,0,1,0,4,4,0,0,1,3,2,1,1,15,0,6,0.52
3367,1,2,6,0,0,0,1,0,3,5,0,0,1,3,2,1,4,4,0,7,0.81
3368,0,2,6,0,0,0,1,0,2,1,1,0,1,1,2,1,3,5,0,4,0.92
3369,0,2,7,0,1,0,1,0,5,0,0,1,0,1,4,1,2,3,1,8,0.14
3370,0,4,1,0,0,0,1,0,3,2,1,0,1,3,2,0,2,26,1,4,0.79
3371,1,1,3,0,0,0,1,0,5,1,0,1,1,4,2,1,1,29,0,7,0.25
3372,0,1,4,0,0,0,1,0,0,0,1,1,1,2,1,1,4,19,1,8,0.19
3373,0,4,7,0,0,0,0,0,0,0,1,1,1,2,1,0,5,2,1,5,0.36
3374,0,1,5,0,0,0,1,0,0,3,1,1,1,1,2,0,5,4,1,6,0.37
3375,0,1,5,0,0,0,1,0,4,1,2,1,1,3,4,1,2,27,1,8,0.97
3376,0,2,5,0,0,0,1,0,4,0,2,0,1,4,4,1,2,9,0,7,0.04
3377,0,3,3,0,0,0,1,1,0,1,0,0,1,3,1,1,4,18,1,8,0.51
3378,1,4,7,1,0,0,1,0,2,4,2,0,1,1,4,1,2,22,0,6,0.05
3379,1,1,2,0,0,0,1,0,2,1,0,1,1,3,4,1,3,33,1,9,0.08
3380,0,1,7,1,0,0,1,1,0,2,0,1,1,2,2,0,4,25,1,9,0.98
3381,0,3,1,0,0,0,1,0,4,4,2,1,1,1,2,1,5,8,0,6,0.33
3382,0,2,7,0,0,0,1,0,3,1,1,0,1,4,4,1,3,27,0,5,0.49
3383,0,3,4,0,0,0,0,0,5,1,0,0,0,3,1,0,1,3,0,3,0.3
3384,1,3,7,0,0,0,1,0,4,2,2,1,1,4,4,1,2,30,0,7,0.58
3385,0,3,2,0,0,0,1,0,1,1,2,1,1,4,1,1,3,14,1,5,0.92
3386,0,3,3,0,0,0,1,0,0,3,2,0,1,1,4,1,3,27,1,6,0.56
3387,1,4,3,1,0,0,1,0,0,1,2,1,1,4,4,1,2,23,1,8,0.35
3388,1,3,3,0,0,0,0,0,5,2,0,1,1,4,3,1,3,4,1,6,0.72
3389,0,4,7,0,0,0,1,0,0,4,1,0,1,2,3,1,1,24,0,5,0.3
3390,0,2,3,1,0,0,0,0,0,3,2,1,1,2,3,0,1,22,0,6,0.68
3391,0,3,1,1,0,1,0,1,1,0,1,0,0,1,4,1,5,16,0,8,0.45
3392,0,1,2,1,0,0,1,1,3,0,1,1,0,2,2,1,3,12,1,8,0.49
3393,0,3,7,0,1,0,0,0,3,5,1,1,1,2,4,0,5,3,0,6,0.85
3394,0,4,2,0,0,0,1,0,2,2,1,0,1,4,2,1,2,3,1,3,0.19
3395,1,4,5,0,1,0,0,0,2,3,0,0,0,2,4,1,4,6,0,7,0.13
3396,0,1,7,0,1,0,0,0,1,1,0,0,1,4,3,0,5,22,1,4,0.76
3397,1,1,1,1,0,1,1,0,2,4,0,0,0,4,3,0,2,32,0,7,0.77
3398,0,2,4,0,0,0,0,0,3,0,0,0,1,1,3,0,4,30,1,4,0.84
3399,0,3,4,1,0,0,1,0,5,0,2,1,1,2,1,1,3,12,1,8,0.96
3400,0,4,6,0,0,1,1,0,0,5,0,0,1,2,4,1,3,31,1,8,0.16
3401,0,4,7,0,0,1,0,0,2,3,0,1,1,4,4,1,1,25,1,6,0.66
